4,0.43232436613900427
8,1.1412261993510868
4,0.44012791011715824
8,0.8131877314491908
12,0.30097990238273015
12,0.8210107804336879
16,0.14488654118774605
16,0.12790543831853468
20,1.3695087971420417
20,1.643486526601138
24,0.23584701319343238
24,0.2135741190301419
28,0.4624231703238389
28,0.43997845448688305
32,2.268256320682996
32,2.851519410524745
36,0.6240966116048707
36,0.5542467536607242
40,7.2030840841583474
40,3.4582178375865205
60,3.527385413871967
60,4.335846853358518
80,4.270722710663598
80,3.385313923642934
100,6.897296033298008
100,7.519565768483721
120,0.01702589855232042
120,0.01701036711813683
140,6.378547872552824
140,3.310636758343711
160,12.995415567350022
160,9.690614354773434
180,17.8717075691157
180,21.952179341411988
200,10.077374039161455
200,15.778163513500957
220,10.534346200302991
220,16.896989232914564
240,12.686256305380278
240,18.243932052295772
280,12.056441434248306
280,16.622538764960098
320,18.692355800072136
320,31.308533889285766
360,27.1468929448544
360,18.7191576364782
400,19.33249132777176
400,24.6549084679387
