40,105.0267243,119.9673322,15.2392263
80,104.6224453,70.02800171,25.78812756
120,114.0554208,122.0467495,21.50599456
160,109.6933216,134.6939796,13.34099913
200,102.3417768,90.2577885,40.14951595
240,139.8235065,138.8236784,33.03437266
280,80.7678037,75.33146846,33.07870218
320,95.26324943,96.92637781,46.9404314
360,103.9654379,118.4566601,35.79483708
400,115.5777387,143.8353238,31.8806774
