4,162.0216863095031,9.725078914895265,1.001954654169409
8,169.4096054827541,9.576013354853524,1.00223815291558
12,169.8057537063877,9.59752732162381,1.0027652511070213
16,168.79485426300872,9.599399671332504,1.0016623595879042
20,167.61044943838186,9.553369742229407,1.0028131916046414
24,167.5844653987534,9.589937560175697,1.0013580429513171
28,170.80024335438117,9.636773504791442,1.002362912436498
32,172.77261410651644,9.750290470879094,1.0020162502880976
36,165.52211852955662,9.600305356392141,1.0031758474959864
40,169.12338822254281,9.584519266880836,1.001173885585061
60,173.0671137311828,9.629519496549925,0.9978601970386479
80,171.4588685924754,9.503191313742953,1.0000313697164807
100,170.35107079048296,9.772564360801436,0.9999170586719793
120,170.05546065917866,9.645364236735366,1.0001335107693707
140,134.24805732111,9.217591542301383,0.9997710656828107
160,168.86491866164323,9.682819234982981,1.001117580599925
180,166.38952956512563,8.264906809190572,1.0000588880882693
200,177.10442999223903,9.613007101512553,0.9986934969031221
220,168.36095192105833,9.536030053278308,0.9995762189807615
240,160.30104142262405,9.562017040860047,1.0001261798788563
280,165.03417699006405,9.667408549232746,1.001992006369914
320,131.1290411328928,9.705176308915076,0.9986772794794904
360,160.8440286476429,9.553445031448009,0.9986916040505748
400,168.2299473326817,9.610814292495183,1.000088868885594
4,167.48529119324422,9.54960548917257,1.0022214657387145
8,176.72378523843975,9.70074110695705,1.0027864276980332
12,177.69929560935765,9.715559505944245,1.0025977399078594
16,152.786883573832,9.51148115161311,0.9998223548856898
20,178.69317189343946,9.68819105501997,1.0029014053692793
24,148.7911154658112,9.565761853147416,1.0000647133741039
28,164.42737827120712,9.548639999085728,0.9991426076815848
32,167.46248836651264,9.618016757342504,1.0017508183960577
36,165.345939817494,9.622618350889018,1.003529072677024
40,167.50241411231352,9.707853442961017,1.0031510148024128
60,165.02833292544832,9.7291396466203,0.9999434622306662
80,165.18086860566183,9.6671779328107,1.0000153686978022
100,173.08896846204223,9.254555050230124,1.0002743567527521
120,157.49107934399242,9.672156343664119,0.9994283965089403
140,134.827146703098,9.710470230513652,0.9990792605983014
160,177.44354286004383,9.698867370479615,0.9920240613062575
180,147.73810475682922,9.685532804824218,0.9989398667591779
200,164.18774451200943,9.705546859480046,0.9974082439390332
220,167.43681754182722,9.713362631256947,0.99713164276869
240,152.15122024124776,9.683039197513843,0.9992642027040584
280,162.458027939671,9.524717439102204,0.9967644007531951
320,173.15814005141524,9.52156124307163,0.9990197311341616
360,115.11955894344702,9.674764631236652,0.9982330461323075
400,157.18534946846046,8.905062250132541,1.0028467186320238
4,178.79951266383438,9.493896335660105,1.002399612324596
8,166.1305904100403,9.579492583146093,1.0021934738163698
12,175.59660420614233,9.57448144153025,1.0014119673231108
16,162.85371717535673,9.655381056387412,1.0031349233935867
20,160.5944243237355,9.670207126172485,1.002649441788968
24,161.86524402292036,9.655016771210597,1.003519797532041
28,165.80871946755303,9.661574774604357,1.0024745056812678
32,170.60821447079084,9.579435260820848,1.0029616070020297
36,162.44349359103458,9.659909465525363,1.002933945441201
40,174.2332878603842,9.633252551403883,1.0025666834747353
60,161.77659014784862,9.651976651273332,1.002891225789237
80,167.1785424315341,9.571102386030216,1.0030478775103389
100,163.73881452945875,9.622981299226735,1.0027822560810038
120,162.23652014348806,9.653542797113602,1.0021398028586477
140,167.00480631593953,9.316237093176875,0.9979186030669873
160,174.55414719166728,9.58175014041478,0.9970953726389066
180,166.33364014655652,9.648717809630195,0.9964627329137653
200,174.90835074714315,9.428147850966306,0.9985586586229558
220,162.01498974249827,9.662633581295308,0.9986638660231189
240,148.9606362580277,9.594631714543016,0.9952349827921062
280,171.34861687077353,9.646667535279141,0.9996827274180818
320,162.74882002076703,9.480795231428788,0.9987474676210978
360,164.0769501893946,9.627055086129731,0.9962983618745078
400,166.54446085238058,9.628747989392707,0.9984228704285703
4,169.51689569727463,9.575389862940307,1.000577676027151
8,171.24591768951535,9.643119617838266,1.0032136219398273
12,175.07773363815969,9.789214556491915,1.0026755128525688
16,169.81620368046097,9.787751174194153,1.0041293490312941
20,170.2280053881335,9.759149138331217,1.0039183367078286
24,172.0025983058521,9.637764430495132,1.0023715529580948
28,164.6249265050471,9.663643859570383,1.0027463624288542
32,168.29515402063453,9.615055875266231,0.9999836519052956
36,171.82531294192447,9.657971185088327,0.9998732560601117
40,173.36247573762577,9.618486997362698,0.9997278525191666
60,164.87672682488287,9.728488158244913,0.9994428545675329
80,172.80144229719446,9.560320279883278,0.9989567041697706
100,173.02691829794117,9.68958586629835,1.000069646917311
120,170.90784032806712,9.679040748738844,0.9992354092269743
140,165.64691014286703,9.474770057514283,0.9989185287678628
160,172.8688167504914,9.751003595915988,1.0034473190073787
180,171.65647129505297,9.479713549877332,1.0002316558439264
200,171.01494539457187,9.578272115886774,0.9997399410575173
220,165.9518014989972,9.647783882486456,0.9920995336088789
240,169.90893476358687,9.592116464644212,0.9998762212442501
4,173.92961627538105,9.523554568725846,1.0022635200214929
8,171.93223229255057,9.598542262403294,1.0016627207980227
12,171.61074923897743,9.570342612827679,1.0023791539614937
16,162.94089722103735,9.644332939448143,1.001394836650509
20,165.55511215999817,9.647915038622331,1.0020789002051806
24,170.7718703661028,9.671188215120889,1.0019172449202058
28,172.26128919645973,9.616247813975361,1.002334217966579
32,167.94810243210787,9.637608304654107,0.9945910428382305
36,173.16671889366293,9.633219585061113,0.9970835470752533
40,169.88877021029603,9.657498410738269,0.999348040570399
60,165.85317245344467,9.687356643171873,0.9978802553114988
80,168.76177907248103,9.605685860729253,0.9994515091219671
100,169.34886567901793,9.706556921867973,0.99909735928527
120,170.42527247173092,9.729442515746625,0.9988920603622683
140,167.3981924380933,9.643726462212564,0.998789504375655
160,172.04732968589897,9.66724410857137,0.9838334570714088
180,169.2052608775283,9.698356048941193,0.9972188147038943
200,171.46188254281535,9.628988712883702,0.9988146258498704
220,171.87283970802585,9.682043857356943,0.9992026945185563
240,165.23618118563533,9.716585159290755,0.9989846630908561
280,134.29538296224408,9.585344599585712,0.9967440509606803
320,164.53716195144034,9.582076519420655,0.9995721669337166
360,163.7921419835142,9.487391799207957,0.9991767608921002
400,163.5083208164064,9.604497418468902,1.0013592598017091
4,162.98490225694803,9.579345778104303,1.0008400577123586
8,166.8761020822591,9.670572112603322,1.0028970697301833
