4,1732.4396227084833,37.63169833121467,3.153487105750463
8,1357.8721605001308,73.3704632728324,5.087846943813328
12,2520.583826825085,156.84251195037055,7.854875126322717
16,1990.7107011827786,142.25224363222193,8.705121878957973
20,2002.7138709531816,215.45733578168307,11.188371179321633
24,3004.4877357205883,299.77736709012726,13.417951814588266
28,3629.4548921657984,402.5265211233576,15.74756484695972
32,2216.5416660108167,276.72978710699664,15.354136126181515
36,2554.3900333160286,343.2166237338513,17.159767271670997
40,2374.1961093179975,413.60547773057965,19.309126684718173
60,3182.6149423044453,833.0816216721579,29.228079070485766
80,2282.715843454779,752.1750627147152,34.038641029267616
100,2721.624347736689,999.4992961423492,42.7906151087669
120,3410.4447931468094,1430.9193506390789,51.797273878225795
140,1975.0599027452472,1065.5135780529565,51.74284350666824
160,2610.954509318428,1333.1612976200033,60.08641989899652
180,2641.62473890052,1539.0306260468315,67.21179513025336
200,2492.16999832005,1780.5676020127905,75.03827229118322
220,2823.4043359741086,1953.3119722740955,83.02781580701544
240,3255.478477118777,2304.3718922934277,90.94962790229849
280,1993.190144044205,1412.1107538381336,91.38832552303373
320,2011.4475399949768,776.4444758519681,103.99696217112327
360,2670.9751262364075,1888.817592063542,119.91506155611005
400,2506.6964884305708,1886.7888612274896,129.7553531708155
