4,1379.0460768649855,38.715864728352734,3.94221997560376
8,1991.3410989272872,77.10935588493659,7.911516367219171
12,2587.9455026949186,104.33694100319312,11.830412719921565
16,3245.7262422554454,118.82557046702554,15.746992627814198
20,3410.6953996317216,188.63934070685258,19.67739665424056
24,3557.750906667348,184.6855575510953,23.441509079823398
28,3702.889997034217,236.00545725073002,27.386453080936306
32,3826.593666226501,292.3158623875337,31.29960822357375
36,3807.846051320758,327.2263843775051,35.21918208174611
40,3871.866386327583,332.0430402800421,30.747620123239976
60,4049.880667636634,517.8383170188439,57.42265380150792
80,3588.4111200819752,676.7305425330984,76.18870641965714
100,3975.80935875807,811.4239814516776,94.77503491525633
120,3612.644483187715,938.5711529762438,112.7193079355165
140,3105.265284321969,1023.5371791434183,130.71142756702451
160,3621.340859933774,1198.4345663416852,148.3244020757811
180,3937.594139470677,1235.7227987097058,165.19202574981367
200,3893.546258782121,1306.9172091372898,174.02948588107114
220,3424.0192037012184,1495.7534416774683,189.94472749272163
240,3400.3137042209655,1519.457749572423,212.8239369828364
280,3280.6470827476173,1813.3614623936369,245.56814988290398
320,3150.5105496235874,1928.4166279090887,275.7511902269593
360,2920.4586766570005,1747.8365644658986,304.14829155845916
400,2768.223139639339,1747.0815851740526,334.62674001620155
4,1255.9841876381556,38.84765364626311,3.9554520502213584
8,515.7334477121553,76.6853852326356,7.706084878605004
12,2685.1505952702228,114.40988298652327,11.779881181097455
16,2924.2002020062414,152.7728391086649,15.65174773228318
20,3323.4127708543997,189.07911299376352,19.660384904764022
24,2973.8502035896963,224.95286800854126,23.460150803325377
28,2810.186690914312,260.4332220485718,27.397216735791226
32,2812.5001989474326,291.16769105482996,31.288862199217405
36,2721.6048250397153,327.9635729685096,35.118439507567174
40,2939.2262583645406,338.02568734603676,38.768890405291096
60,2756.3708350513093,522.4319126758687,57.45683244450155
80,3106.506010502023,670.0149933181291,76.22152022880246
100,2746.92476776445,781.810966563953,88.70596284411648
120,2969.6660279166404,896.9447585998723,112.59415554128321
140,2884.907287211351,941.3791424363673,126.4937997412834
160,2487.8133411005447,1155.8392511116492,146.56022398258108
180,2524.336385669241,988.9389670166145,165.8876031009496
200,2634.4632271278147,1298.9489254716284,179.99585876456004
